sku;fecha;bolOpen;bolHoliday
21;20211103;1;0
21;20211027;1;0
21;20211028;1;0
21;20211030;1;0
21;20211029;1;0
21;20211107;0;1
21;20211108;1;0
21;20211111;1;0
21;20211112;1;0
21;20211109;1;0
21;20211110;1;0
21;20211104;1;0
21;20211105;1;0
21;20211106;1;0
21;20211118;1;0
21;20211116;1;0
21;20211117;1;0
21;20211120;1;0
44;20221220;1;0
34;20221220;1;0
16;20221220;1;0
18;20221220;1;0
1;20221220;1;0
44;20221221;1;0
34;20221221;1;0
16;20221221;1;0
18;20221221;1;0
1;20221221;1;0
44;20221222;1;0
34;20221222;1;0
16;20221222;1;0
18;20221222;1;0
1;20221222;1;0
44;20221223;1;0
34;20221223;1;0
16;20221223;1;0
18;20221223;1;0
1;20221223;1;0
44;20221219;1;0
34;20221219;1;0
16;20221219;1;0
18;20221219;1;0
1;20221219;1;0
44;20221218;1;0
34;20221218;1;0
16;20221218;1;0
18;20221218;1;0
1;20221218;1;0
44;20221208;1;0
34;20221208;1;0
16;20221208;1;0
18;20221208;1;0
1;20221208;1;0
44;20221209;1;0
34;20221209;1;0
16;20221209;1;0
18;20221209;1;0
1;20221209;1;0
44;20221210;1;0
34;20221210;1;0
16;20221210;1;0
18;20221210;1;0
1;20221210;1;0
44;20221211;1;0
34;20221211;1;0
16;20221211;1;0
18;20221211;1;0
1;20221211;1;0
44;20221212;1;0
34;20221212;1;0
16;20221212;1;0
18;20221212;1;0
1;20221212;1;0
44;20221213;1;0
34;20221213;1;0
16;20221213;1;0
18;20221213;1;0
1;20221213;1;0
44;20221214;1;0
34;20221214;1;0
16;20221214;1;0
18;20221214;1;0
1;20221214;1;0
44;20221215;1;0
34;20221215;1;0
16;20221215;1;0
18;20221215;1;0
1;20221215;1;0
44;20221216;1;0
34;20221216;1;0
16;20221216;1;0
18;20221216;1;0
1;20221216;1;0
44;20221217;1;0
34;20221217;1;0
16;20221217;1;0
18;20221217;1;0
1;20221217;1;0
44;20221204;1;0
34;20221204;1;0
16;20221204;1;0
18;20221204;1;0
1;20221204;1;0
21;20211121;0;1
21;20211119;1;0
21;20211123;1;0
21;20211124;1;0
21;20211125;1;0
21;20211113;1;0
21;20211115;1;0
21;20211114;0;1
21;20211122;1;0
21;20211023;1;0
21;20211024;0;1
21;20211025;1;0
21;20211026;1;0
21;20211012;0;1
21;20211013;1;0
21;20211014;1;0
21;20211015;1;0
44;20220904;1;0
34;20220904;1;0
16;20220904;1;0
18;20220904;1;0
1;20220904;1;0
44;20220905;1;0
34;20220905;1;0
16;20220905;1;0
18;20220905;1;0
1;20220905;1;0
44;20220906;1;0
34;20220906;1;0
16;20220906;1;0
18;20220906;1;0
1;20220906;1;0
44;20220907;1;0
34;20220907;1;0
16;20220907;1;0
18;20220907;1;0
1;20220907;1;0
44;20220908;1;0
34;20220908;1;0
16;20220908;1;0
18;20220908;1;0
1;20220908;1;0
44;20220909;1;0
34;20220909;1;0
16;20220909;1;0
18;20220909;1;0
1;20220909;1;0
44;20220910;1;0
34;20220910;1;0
16;20220910;1;0
18;20220910;1;0
1;20220910;1;0
44;20220911;1;0
34;20220911;1;0
16;20220911;1;0
18;20220911;1;0
1;20220911;1;0
44;20220912;1;0
34;20220912;1;0
16;20220912;1;0
18;20220912;1;0
1;20220912;1;0
44;20220913;1;0
34;20220913;1;0
16;20220913;1;0
18;20220913;1;0
1;20220913;1;0
44;20220914;1;0
34;20220914;1;0
16;20220914;1;0
18;20220914;1;0
1;20220914;1;0
44;20220611;1;0
34;20220611;1;0
16;20220611;1;0
18;20220611;1;0
1;20220611;1;0
44;20220529;1;0
34;20220529;1;0
16;20220529;1;0
18;20220529;1;0
1;20220529;1;0
21;20220131;1;0
21;20220201;1;0
21;20220202;1;0
21;20220203;1;0
21;20220126;1;0
21;20220308;1;0
21;20220309;1;0
21;20220310;1;0
21;20220311;1;0
21;20220306;0;1
21;20220307;1;0
21;20220302;1;0
21;20220303;1;0
21;20220304;1;0
21;20220305;1;0
21;20220225;1;0
21;20220226;1;0
44;20221018;1;0
34;20221018;1;0
16;20221018;1;0
18;20221018;1;0
1;20221018;1;0
44;20221017;1;0
34;20221017;1;0
16;20221017;1;0
18;20221017;1;0
1;20221017;1;0
44;20221013;1;0
34;20221013;1;0
16;20221013;1;0
18;20221013;1;0
1;20221013;1;0
44;20221014;1;0
34;20221014;1;0
16;20221014;1;0
18;20221014;1;0
1;20221014;1;0
44;20221011;1;0
34;20221011;1;0
16;20221011;1;0
18;20221011;1;0
1;20221011;1;0
44;20221012;1;0
34;20221012;1;0
16;20221012;1;0
18;20221012;1;0
1;20221012;1;0
44;20221009;1;0
34;20221009;1;0
16;20221009;1;0
18;20221009;1;0
1;20221009;1;0
44;20221010;1;0
34;20221010;1;0
16;20221010;1;0
18;20221010;1;0
1;20221010;1;0
44;20221007;1;0
34;20221007;1;0
16;20221007;1;0
18;20221007;1;0
1;20221007;1;0
44;20221008;1;0
34;20221008;1;0
16;20221008;1;0
18;20221008;1;0
1;20221008;1;0
44;20221006;1;0
34;20221006;1;0
16;20221006;1;0
18;20221006;1;0
1;20221006;1;0
44;20221002;1;0
34;20221002;1;0
16;20221002;1;0
18;20221002;1;0
1;20221002;1;0
44;20220929;1;0
34;20220929;1;0
16;20220929;1;0
18;20220929;1;0
1;20220929;1;0
44;20220930;1;0
34;20220930;1;0
16;20220930;1;0
18;20220930;1;0
1;20220930;1;0
44;20221001;1;0
34;20221001;1;0
16;20221001;1;0
18;20221001;1;0
1;20221001;1;0
44;20221005;1;0
34;20221005;1;0
16;20221005;1;0
18;20221005;1;0
1;20221005;1;0
44;20221003;1;0
34;20221003;1;0
16;20221003;1;0
18;20221003;1;0
1;20221003;1;0
44;20220818;1;0
34;20220818;1;0
16;20220818;1;0
18;20220818;1;0
1;20220818;1;0
44;20220819;1;0
34;20220819;1;0
16;20220819;1;0
18;20220819;1;0
1;20220819;1;0
44;20220820;1;0
34;20220820;1;0
16;20220820;1;0
18;20220820;1;0
1;20220820;1;0
44;20220821;1;0
34;20220821;1;0
16;20220821;1;0
18;20220821;1;0
1;20220821;1;0
44;20220822;1;0
34;20220822;1;0
16;20220822;1;0
18;20220822;1;0
1;20220822;1;0
44;20220823;1;0
34;20220823;1;0
16;20220823;1;0
18;20220823;1;0
1;20220823;1;0
44;20220824;1;0
34;20220824;1;0
16;20220824;1;0
18;20220824;1;0
1;20220824;1;0
44;20220825;1;0
34;20220825;1;0
16;20220825;1;0
18;20220825;1;0
1;20220825;1;0
44;20220826;1;0
34;20220826;1;0
16;20220826;1;0
18;20220826;1;0
1;20220826;1;0
44;20220827;1;0
34;20220827;1;0
16;20220827;1;0
18;20220827;1;0
1;20220827;1;0
44;20220828;1;0
34;20220828;1;0
16;20220828;1;0
18;20220828;1;0
1;20220828;1;0
44;20220829;1;0
34;20220829;1;0
16;20220829;1;0
18;20220829;1;0
1;20220829;1;0
44;20220830;1;0
34;20220830;1;0
16;20220830;1;0
18;20220830;1;0
1;20220830;1;0
44;20220831;1;0
34;20220831;1;0
16;20220831;1;0
18;20220831;1;0
1;20220831;1;0
44;20220901;1;0
34;20220901;1;0
16;20220901;1;0
18;20220901;1;0
1;20220901;1;0
44;20220902;1;0
34;20220902;1;0
16;20220902;1;0
18;20220902;1;0
1;20220902;1;0
44;20220903;1;0
34;20220903;1;0
16;20220903;1;0
17;20210519;1;0
17;20210520;1;0
17;20210521;1;0
17;20210522;1;0
17;20210523;0;1
17;20210524;1;0
17;20210525;1;0
21;20220420;1;0
21;20220421;1;0
21;20220422;1;0
21;20220423;1;0
21;20220424;1;0
21;20220425;1;0
21;20220426;1;0
21;20220501;1;0
21;20220502;1;0
21;20220427;1;0
21;20220428;1;0
21;20220429;1;0
21;20220430;1;0
21;20220503;1;0
21;20220504;1;0
21;20211031;0;1
21;20211101;0;1
21;20211102;1;0
44;20220920;1;0
34;20220920;1;0
16;20220920;1;0
18;20220920;1;0
1;20220920;1;0
44;20220716;1;0
34;20220716;1;0
16;20220716;1;0
18;20220716;1;0
1;20220716;1;0
44;20220717;1;0
34;20220717;1;0
16;20220717;1;0
18;20220717;1;0
1;20220717;1;0
44;20220718;1;0
34;20220718;1;0
16;20220718;1;0
18;20220718;1;0
1;20220718;1;0
44;20220719;1;0
34;20220719;1;0
16;20220719;1;0
18;20220719;1;0
1;20220719;1;0
44;20220720;1;0
34;20220720;1;0
16;20220720;1;0
18;20220720;1;0
1;20220720;1;0
44;20220721;1;0
34;20220721;1;0
16;20220721;1;0
18;20220721;1;0
1;20220721;1;0
44;20220722;1;0
34;20220722;1;0
16;20220722;1;0
18;20220722;1;0
1;20220722;1;0
44;20220723;1;0
34;20220723;1;0
16;20220723;1;0
18;20220723;1;0
1;20220723;1;0
44;20220724;1;0
34;20220724;1;0
16;20220724;1;0
18;20220724;1;0
1;20220724;1;0
44;20220725;1;0
34;20220725;1;0
16;20220725;1;0
18;20220725;1;0
1;20220725;1;0
44;20220726;1;0
34;20220726;1;0
16;20220726;1;0
18;20220726;1;0
1;20220726;1;0
44;20220727;1;0
34;20220727;1;0
16;20220727;1;0
18;20220727;1;0
1;20220727;1;0
44;20220728;1;0
34;20220728;1;0
16;20220728;1;0
18;20220728;1;0
1;20220728;1;0
44;20220729;1;0
34;20220729;1;0
16;20220729;1;0
18;20220729;1;0
1;20220729;1;0
44;20220730;1;0
34;20220730;1;0
16;20220730;1;0
18;20220730;1;0
1;20220730;1;0
44;20220731;1;0
34;20220731;1;0
16;20220731;1;0
18;20220731;1;0
1;20220731;1;0
21;20211001;1;0
21;20210929;1;0
21;20210925;1;0
21;20210923;1;0
21;20210924;1;0
21;20210921;1;0
21;20210922;1;0
21;20210926;0;1
21;20210927;1;0
21;20210928;1;0
21;20210720;1;0
21;20210717;1;0
21;20210718;0;1
21;20210719;1;0
21;20210721;1;0
21;20210722;1;0
21;20210723;1;0
21;20210724;1;0
44;20220627;1;0
34;20220627;1;0
16;20220627;1;0
18;20220627;1;0
1;20220627;1;0
44;20220628;1;0
34;20220628;1;0
16;20220628;1;0
18;20220628;1;0
1;20220628;1;0
44;20220629;1;0
34;20220629;1;0
16;20220629;1;0
18;20220629;1;0
1;20220629;1;0
44;20220630;1;0
34;20220630;1;0
16;20220630;1;0
18;20220630;1;0
1;20220630;1;0
44;20220701;1;0
34;20220701;1;0
16;20220701;1;0
18;20220701;1;0
1;20220701;1;0
44;20220702;1;0
34;20220702;1;0
16;20220702;1;0
18;20220702;1;0
1;20220702;1;0
44;20220703;1;0
34;20220703;1;0
16;20220703;1;0
18;20220703;1;0
1;20220703;1;0
44;20220704;1;0
34;20220704;1;0
16;20220704;1;0
18;20220704;1;0
1;20220704;1;0
44;20220705;1;0
34;20220705;1;0
16;20220705;1;0
18;20220705;1;0
1;20220705;1;0
44;20220706;1;0
34;20220706;1;0
16;20220706;1;0
18;20220706;1;0
1;20220706;1;0
44;20220707;1;0
34;20220707;1;0
16;20220707;1;0
18;20220707;1;0
1;20220707;1;0
44;20220708;1;0
34;20220708;1;0
17;20210508;1;0
17;20210509;0;1
17;20210510;1;0
21;20220227;0;1
21;20220228;1;0
21;20220301;1;0
21;20220222;1;0
21;20220223;1;0
21;20220224;1;0
21;20220218;1;0
21;20220219;1;0
21;20220220;0;1
21;20220221;1;0
21;20220214;1;0
21;20220215;1;0
21;20220216;1;0
21;20220217;1;0
21;20220320;0;1
21;20220321;1;0
21;20220324;1;0
21;20220325;1;0
44;20221205;1;0
34;20221205;1;0
16;20221205;1;0
18;20221205;1;0
1;20221205;1;0
44;20221206;1;0
34;20221206;1;0
16;20221206;1;0
18;20221206;1;0
1;20221206;1;0
44;20221207;1;0
34;20221207;1;0
16;20221207;1;0
18;20221207;1;0
1;20221207;1;0
44;20221129;1;0
34;20221129;1;0
16;20221129;1;0
18;20221129;1;0
1;20221129;1;0
44;20221130;1;0
34;20221130;1;0
16;20221130;1;0
18;20221130;1;0
1;20221130;1;0
44;20221201;1;0
34;20221201;1;0
16;20221201;1;0
18;20221201;1;0
1;20221201;1;0
44;20221202;1;0
34;20221202;1;0
16;20221202;1;0
18;20221202;1;0
1;20221202;1;0
44;20221203;1;0
34;20221203;1;0
16;20221203;1;0
18;20221203;1;0
1;20221203;1;0
44;20221128;1;0
34;20221128;1;0
16;20221128;1;0
18;20221128;1;0
1;20221128;1;0
44;20221124;1;0
34;20221124;1;0
16;20221124;1;0
18;20221124;1;0
1;20221124;1;0
44;20221125;1;0
34;20221125;1;0
16;20221125;1;0
18;20221125;1;0
1;20221125;1;0
44;20221126;1;0
34;20221126;1;0
16;20221126;1;0
18;20221126;1;0
1;20221126;1;0
44;20221127;1;0
34;20221127;1;0
16;20221127;1;0
18;20221127;1;0
1;20221127;1;0
44;20221123;1;0
34;20221123;1;0
16;20221123;1;0
18;20221123;1;0
1;20221123;1;0
44;20221122;1;0
34;20221122;1;0
16;20221122;1;0
18;20221122;1;0
1;20221122;1;0
44;20221116;1;0
34;20221116;1;0
16;20221116;1;0
18;20221116;1;0
1;20221116;1;0
44;20221117;1;0
34;20221117;1;0
16;20221117;1;0
18;20221117;1;0
1;20221117;1;0
21;20211016;1;0
21;20211017;0;1
21;20211018;1;0
21;20211019;1;0
21;20211020;1;0
21;20211011;1;0
21;20211021;1;0
21;20211022;1;0
21;20211009;1;0
21;20211010;0;1
21;20211003;0;1
21;20211004;1;0
21;20211005;1;0
21;20211006;1;0
21;20211007;1;0
21;20211008;1;0
21;20211002;1;0
21;20210930;1;0
44;20220603;1;0
34;20220603;1;0
16;20220603;1;0
18;20220603;1;0
1;20220603;1;0
44;20220604;1;0
34;20220604;1;0
16;20220604;1;0
18;20220604;1;0
1;20220604;1;0
44;20220605;1;0
34;20220605;1;0
16;20220605;1;0
18;20220605;1;0
1;20220605;1;0
44;20220606;1;0
34;20220606;1;0
16;20220606;1;0
18;20220606;1;0
1;20220606;1;0
44;20220607;1;0
34;20220607;1;0
16;20220607;1;0
18;20220607;1;0
1;20220607;1;0
44;20220608;1;0
34;20220608;1;0
16;20220608;1;0
18;20220608;1;0
1;20220608;1;0
44;20220609;1;0
34;20220609;1;0
16;20220609;1;0
18;20220609;1;0
1;20220609;1;0
44;20220610;1;0
34;20220610;1;0
16;20220610;1;0
18;20220610;1;0
1;20220610;1;0
44;20220615;1;0
34;20220615;1;0
16;20220615;1;0
18;20220615;1;0
1;20220615;1;0
44;20220612;1;0
34;20220612;1;0
16;20220612;1;0
18;20220612;1;0
1;20220612;1;0
44;20220613;1;0
34;20220613;1;0
16;20220613;1;0
18;20220613;1;0
1;20220613;1;0
44;20220614;1;0
34;20220614;1;0
16;20220614;1;0
18;20220614;1;0
1;20220614;1;0
44;20220619;1;0
17;20210511;1;0
17;20210512;1;0
17;20210513;1;0
17;20210514;1;0
17;20210515;1;0
17;20210516;0;1
17;20210517;1;0
17;20210518;1;0
21;20220326;1;0
21;20220327;0;1
21;20220328;1;0
21;20220329;1;0
21;20220314;1;0
21;20220315;1;0
21;20220316;1;0
21;20220317;1;0
21;20220318;1;0
21;20220319;1;0
21;20220313;0;1
21;20220312;1;0
21;20220417;1;0
21;20220418;1;0
21;20220413;1;0
21;20220414;1;0
21;20220415;1;0
21;20220416;1;0
44;20221004;1;0
34;20221004;1;0
16;20221004;1;0
18;20221004;1;0
1;20221004;1;0
44;20220923;1;0
34;20220923;1;0
16;20220923;1;0
18;20220923;1;0
1;20220923;1;0
44;20220927;1;0
34;20220927;1;0
16;20220927;1;0
18;20220927;1;0
1;20220927;1;0
44;20220928;1;0
34;20220928;1;0
16;20220928;1;0
18;20220928;1;0
1;20220928;1;0
44;20220924;1;0
34;20220924;1;0
16;20220924;1;0
18;20220924;1;0
1;20220924;1;0
44;20220925;1;0
34;20220925;1;0
16;20220925;1;0
18;20220925;1;0
1;20220925;1;0
44;20220926;1;0
34;20220926;1;0
16;20220926;1;0
18;20220926;1;0
1;20220926;1;0
44;20220921;1;0
34;20220921;1;0
16;20220921;1;0
18;20220921;1;0
1;20220921;1;0
44;20220922;1;0
34;20220922;1;0
16;20220922;1;0
18;20220922;1;0
1;20220922;1;0
44;20220624;1;0
34;20220624;1;0
16;20220624;1;0
18;20220624;1;0
1;20220624;1;0
44;20220625;1;0
34;20220625;1;0
16;20220625;1;0
18;20220625;1;0
1;20220625;1;0
44;20220626;1;0
34;20220626;1;0
16;20220626;1;0
18;20220626;1;0
1;20220626;1;0
44;20220915;1;0
34;20220915;1;0
16;20220915;1;0
18;20220915;1;0
1;20220915;1;0
44;20220916;1;0
34;20220916;1;0
16;20220916;1;0
18;20220916;1;0
1;20220916;1;0
44;20220917;1;0
34;20220917;1;0
16;20220917;1;0
18;20220917;1;0
1;20220917;1;0
44;20220918;1;0
34;20220918;1;0
16;20220918;1;0
18;20220918;1;0
1;20220918;1;0
44;20220919;1;0
34;20220919;1;0
16;20220919;1;0
18;20220919;1;0
1;20220919;1;0
21;20210829;0;1
21;20210821;1;0
21;20210822;0;1
21;20210810;1;0
21;20210811;1;0
21;20210812;1;0
21;20210813;1;0
21;20210814;1;0
21;20210815;0;1
21;20210816;1;0
21;20210817;1;0
21;20210818;1;0
21;20210819;1;0
21;20210820;1;0
21;20210806;1;0
21;20210807;1;0
21;20210808;0;1
21;20210809;1;0
44;20220509;1;0
34;20220509;1;0
16;20220509;1;0
18;20220509;1;0
1;20220509;1;0
44;20220510;1;0
34;20220510;1;0
16;20220510;1;0
18;20220510;1;0
1;20220510;1;0
44;20220512;1;0
34;20220512;1;0
16;20220512;1;0
18;20220512;1;0
1;20220512;1;0
44;20220513;1;0
34;20220513;1;0
16;20220513;1;0
18;20220513;1;0
1;20220513;1;0
44;20220517;1;0
34;20220517;1;0
16;20220517;1;0
18;20220517;1;0
1;20220517;1;0
44;20220515;1;0
34;20220515;1;0
16;20220515;1;0
18;20220515;1;0
1;20220515;1;0
44;20220516;1;0
34;20220516;1;0
16;20220516;1;0
18;20220516;1;0
1;20220516;1;0
44;20220514;1;0
34;20220514;1;0
16;20220514;1;0
18;20220514;1;0
1;20220514;1;0
44;20220418;1;0
34;20220418;1;0
16;20220418;1;0
18;20220418;1;0
1;20220418;1;0
44;20220426;1;0
34;20220426;1;0
16;20220426;1;0
18;20220426;1;0
1;20220426;1;0
44;20220427;1;0
34;20220427;1;0
16;20220427;1;0
18;20220427;1;0
1;20220427;1;0
44;20220428;1;0
21;20220411;1;0
21;20220412;1;0
21;20220330;1;0
21;20220331;1;0
21;20220322;1;0
21;20220323;1;0
21;20220401;1;0
21;20220402;1;0
21;20220403;1;0
21;20220404;1;0
21;20220405;1;0
21;20220406;1;0
21;20220407;1;0
21;20220408;1;0
21;20220409;1;0
21;20220410;1;0
21;20220419;1;0
44;20221118;1;0
34;20221118;1;0
16;20221118;1;0
18;20221118;1;0
1;20221118;1;0
44;20221119;1;0
34;20221119;1;0
16;20221119;1;0
18;20221119;1;0
1;20221119;1;0
44;20221120;1;0
34;20221120;1;0
16;20221120;1;0
18;20221120;1;0
1;20221120;1;0
44;20221121;1;0
34;20221121;1;0
16;20221121;1;0
18;20221121;1;0
1;20221121;1;0
44;20221112;1;0
34;20221112;1;0
16;20221112;1;0
18;20221112;1;0
1;20221112;1;0
44;20221113;1;0
34;20221113;1;0
16;20221113;1;0
18;20221113;1;0
1;20221113;1;0
44;20221114;1;0
34;20221114;1;0
16;20221114;1;0
18;20221114;1;0
1;20221114;1;0
44;20221115;1;0
34;20221115;1;0
16;20221115;1;0
18;20221115;1;0
1;20221115;1;0
44;20221110;1;0
34;20221110;1;0
16;20221110;1;0
18;20221110;1;0
1;20221110;1;0
44;20221111;1;0
34;20221111;1;0
16;20221111;1;0
18;20221111;1;0
1;20221111;1;0
44;20221027;1;0
34;20221027;1;0
16;20221027;1;0
18;20221027;1;0
1;20221027;1;0
44;20221028;1;0
34;20221028;1;0
16;20221028;1;0
18;20221028;1;0
1;20221028;1;0
44;20221029;1;0
34;20221029;1;0
16;20221029;1;0
18;20221029;1;0
1;20221029;1;0
44;20221030;1;0
34;20221030;1;0
16;20221030;1;0
18;20221030;1;0
1;20221030;1;0
44;20221106;1;0
34;20221106;1;0
16;20221106;1;0
18;20221106;1;0
1;20221106;1;0
44;20221107;1;0
34;20221107;1;0
16;20221107;1;0
18;20221107;1;0
1;20221107;1;0
44;20221108;1;0
34;20221108;1;0
16;20221108;1;0
18;20221108;1;0
1;20221108;1;0
21;20210725;0;1
21;20210726;1;0
21;20210727;1;0
21;20210728;1;0
21;20210729;1;0
21;20210730;1;0
21;20210731;1;0
21;20210801;0;1
21;20210802;1;0
21;20210803;1;0
21;20210804;1;0
21;20210805;1;0
21;20210706;1;0
21;20210707;1;0
21;20210708;1;0
21;20210709;1;0
21;20210710;1;0
44;20220714;1;0
34;20220714;1;0
16;20220714;1;0
18;20220714;1;0
1;20220714;1;0
44;20220715;1;0
34;20220715;1;0
16;20220715;1;0
18;20220715;1;0
1;20220715;1;0
44;20220623;1;0
34;20220623;1;0
16;20220623;1;0
18;20220623;1;0
1;20220623;1;0
44;20220621;1;0
34;20220621;1;0
16;20220621;1;0
18;20220621;1;0
1;20220621;1;0
44;20220622;1;0
34;20220622;1;0
16;20220622;1;0
18;20220622;1;0
1;20220622;1;0
44;20220518;1;0
34;20220518;1;0
16;20220518;1;0
18;20220518;1;0
1;20220518;1;0
44;20220519;1;0
34;20220519;1;0
16;20220519;1;0
18;20220519;1;0
1;20220519;1;0
44;20220520;1;0
34;20220520;1;0
16;20220520;1;0
18;20220520;1;0
1;20220520;1;0
44;20220521;1;0
34;20220521;1;0
16;20220521;1;0
18;20220521;1;0
1;20220521;1;0
44;20220522;1;0
34;20220522;1;0
16;20220522;1;0
18;20220522;1;0
1;20220522;1;0
44;20220523;1;0
34;20220523;1;0
16;20220523;1;0
18;20220523;1;0
1;20220523;1;0
44;20220524;1;0
34;20220524;1;0
16;20220524;1;0
18;20220524;1;0
1;20220524;1;0
44;20220525;1;0
34;20220525;1;0
16;20220525;1;0
18;20220525;1;0
1;20220525;1;0
44;20220526;1;0
21;20220108;1;0
21;20220109;0;1
21;20220103;1;0
21;20220104;1;0
21;20220208;1;0
21;20220209;1;0
21;20220204;1;0
21;20220205;1;0
21;20220206;0;1
21;20220207;1;0
21;20220210;1;0
21;20220211;1;0
21;20220213;0;1
21;20220212;1;0
21;20220127;1;0
21;20220128;1;0
21;20220129;1;0
21;20220130;0;1
44;20220801;1;0
34;20220801;1;0
16;20220801;1;0
18;20220801;1;0
1;20220801;1;0
44;20220802;1;0
34;20220802;1;0
16;20220802;1;0
18;20220802;1;0
1;20220802;1;0
44;20220803;1;0
34;20220803;1;0
16;20220803;1;0
18;20220803;1;0
1;20220803;1;0
44;20220804;1;0
34;20220804;1;0
16;20220804;1;0
18;20220804;1;0
1;20220804;1;0
44;20220805;1;0
34;20220805;1;0
16;20220805;1;0
18;20220805;1;0
1;20220805;1;0
44;20220806;1;0
34;20220806;1;0
16;20220806;1;0
18;20220806;1;0
1;20220806;1;0
44;20220807;1;0
34;20220807;1;0
16;20220807;1;0
18;20220807;1;0
1;20220807;1;0
44;20220808;1;0
34;20220808;1;0
16;20220808;1;0
18;20220808;1;0
1;20220808;1;0
44;20220809;1;0
34;20220809;1;0
16;20220809;1;0
18;20220809;1;0
1;20220809;1;0
44;20220810;1;0
34;20220810;1;0
16;20220810;1;0
18;20220810;1;0
1;20220810;1;0
44;20220811;1;0
34;20220811;1;0
16;20220811;1;0
18;20220811;1;0
1;20220811;1;0
44;20220812;1;0
34;20220812;1;0
16;20220812;1;0
18;20220812;1;0
1;20220812;1;0
44;20220813;1;0
34;20220813;1;0
16;20220813;1;0
18;20220813;1;0
1;20220813;1;0
44;20220814;1;0
34;20220814;1;0
16;20220814;1;0
18;20220814;1;0
1;20220814;1;0
44;20220815;1;0
34;20220815;1;0
16;20220815;1;0
18;20220815;1;0
1;20220815;1;0
44;20220816;1;0
34;20220816;1;0
16;20220816;1;0
18;20220816;1;0
1;20220816;1;0
44;20220817;1;0
34;20220817;1;0
16;20220817;1;0
18;20220817;1;0
1;20220817;1;0
21;20210630;1;0
21;20210629;1;0
21;20210705;1;0
21;20210703;1;0
21;20210704;0;1
21;20210903;1;0
21;20210904;1;0
21;20210906;1;0
21;20210901;1;0
21;20210902;1;0
21;20210831;1;0
21;20210830;1;0
21;20210823;1;0
21;20210824;1;0
21;20210825;1;0
21;20210826;1;0
21;20210827;1;0
21;20210828;1;0
44;20220503;1;0
34;20220503;1;0
16;20220503;1;0
18;20220503;1;0
1;20220503;1;0
44;20220504;1;0
34;20220504;1;0
16;20220504;1;0
18;20220504;1;0
1;20220504;1;0
44;20220505;1;0
34;20220505;1;0
16;20220505;1;0
18;20220505;1;0
1;20220505;1;0
44;20220506;1;0
34;20220506;1;0
16;20220506;1;0
18;20220506;1;0
1;20220506;1;0
44;20220507;1;0
34;20220507;1;0
16;20220507;1;0
18;20220507;1;0
1;20220507;1;0
44;20220419;1;0
34;20220419;1;0
16;20220419;1;0
18;20220419;1;0
1;20220419;1;0
44;20220420;1;0
34;20220420;1;0
16;20220420;1;0
18;20220420;1;0
1;20220420;1;0
44;20220421;1;0
34;20220421;1;0
16;20220421;1;0
18;20220421;1;0
1;20220421;1;0
44;20220422;1;0
34;20220422;1;0
16;20220422;1;0
18;20220422;1;0
1;20220422;1;0
44;20220423;1;0
34;20220423;1;0
16;20220423;1;0
18;20220423;1;0
1;20220423;1;0
44;20220424;1;0
34;20220424;1;0
16;20220424;1;0
18;20220424;1;0
1;20220424;1;0
44;20220425;1;0
34;20220425;1;0
16;20220425;1;0
18;20220425;1;0
1;20220425;1;0
44;20220416;1;0
34;20220416;1;0
16;20220416;1;0
18;20220416;1;0
21;20220119;1;0
21;20220120;1;0
21;20220121;1;0
21;20220122;1;0
21;20220123;0;1
21;20220124;1;0
21;20220111;1;0
21;20220110;1;0
21;20220113;1;0
21;20220114;1;0
21;20220115;1;0
21;20220116;0;1
21;20220112;1;0
21;20220117;1;0
21;20220118;1;0
21;20220105;1;0
21;20220106;0;1
21;20220107;1;0
44;20221109;1;0
34;20221109;1;0
16;20221109;1;0
18;20221109;1;0
1;20221109;1;0
44;20221104;1;0
34;20221104;1;0
16;20221104;1;0
18;20221104;1;0
1;20221104;1;0
44;20221105;1;0
34;20221105;1;0
16;20221105;1;0
18;20221105;1;0
1;20221105;1;0
44;20221031;1;0
34;20221031;1;0
16;20221031;1;0
18;20221031;1;0
1;20221031;1;0
44;20221101;1;0
34;20221101;1;0
16;20221101;1;0
18;20221101;1;0
1;20221101;1;0
44;20221102;1;0
34;20221102;1;0
16;20221102;1;0
18;20221102;1;0
1;20221102;1;0
44;20221103;1;0
34;20221103;1;0
16;20221103;1;0
18;20221103;1;0
1;20221103;1;0
44;20221025;1;0
34;20221025;1;0
16;20221025;1;0
18;20221025;1;0
1;20221025;1;0
44;20221026;1;0
34;20221026;1;0
16;20221026;1;0
18;20221026;1;0
1;20221026;1;0
44;20221022;1;0
34;20221022;1;0
16;20221022;1;0
18;20221022;1;0
1;20221022;1;0
44;20221023;1;0
34;20221023;1;0
16;20221023;1;0
18;20221023;1;0
1;20221023;1;0
44;20221024;1;0
34;20221024;1;0
16;20221024;1;0
18;20221024;1;0
1;20221024;1;0
44;20221021;1;0
34;20221021;1;0
16;20221021;1;0
18;20221021;1;0
1;20221021;1;0
44;20221020;1;0
34;20221020;1;0
16;20221020;1;0
18;20221020;1;0
1;20221020;1;0
44;20221019;1;0
34;20221019;1;0
16;20221019;1;0
18;20221019;1;0
1;20221019;1;0
44;20221015;1;0
34;20221015;1;0
16;20221015;1;0
18;20221015;1;0
1;20221015;1;0
44;20221016;1;0
34;20221016;1;0
16;20221016;1;0
18;20221016;1;0
1;20221016;1;0
